gene,matrix_index
GIT1,13891
TP53I13,13892
ANKRD13B,13893
CORO6,13894
SSH2,13895
EFCAB5,13896
SLC6A4,13897
BLMH,13898
TMIGD1,13899
CPD,13900
GOSR1,13901
ATAD5,13903
CRLF3,13904
ADAP2,13906
RNF135,13907
NF1,13908
OMG,13909
EVI2B,13910
EVI2A,13911
RAB11FIP4,13912
UTP6,13913
SUZ12,13914
LRRC37B,13915
RHOT1,13916
RHBDL3,13917
C17orf75,13918
ZNF207,13919
PSMD11,13920
CDK5R1,13921
MYO1D,13922
TMEM98,13923
SPACA3,13924
C17orf102,13925
CCL11,13926
CCL13,13927
CCL1,13928
CCL2,13929
CCL7,13930
CCL8,13931
CCT6B,13933
ZNF830,13934
LIG3,13935
RFFL,13936
FNDC8,13937
NLE1,13938
UNC45B,13939
SLFN5,13940
SLFN11,13941
SLFN12,13942
SLFN13,13943
SLFN12L,13944
SLFN14,13945
AP2B1,13946
PEX12,13947
SNORD7,13948
RASL10B,13949
GAS2L2,13950
MMP28,13951
C17orf50,13952
TAF15,13953
CCL5,13955
RDM1,13956
CCL16,13958
CCL14,13959
CCL15,13960
CCL23,13961
CCL18,13962
CCL3L1,13963
CCL3L3,13964
CCL3,13965
CCL4L2,13966
CCL4,13967
GGNBP2,13968
MYO19,13969
PIGW,13970
TBC1D3B,13971
TBC1D3C,13972
ZNHIT3,13975
DHRS11,13976
MRM1,13977
LHX1,13978
AATF,13979
ACACA,13980
TADA2A,13982
DUSP14,13983
SYNRG,13984
DDX52,13985
HNF1B,13986
TBC1D3,13987
MRPL45,13988
GPR179,13989
SOCS7,13990
ARHGAP23,13991
SRCIN1,13992
C17orf96,13993
MLLT6,13994
CISD3,13995
PCGF2,13996
PSMB3,13997
PIP4K2B,13998
CWC25,13999
C17orf98,14000
RPL23,14001
LASP1,14002
PLXDC1,14004
CACNB1,14006
RPL19,14007
STAC2,14008
FBXL20,14009
MED1,14010
CDK12,14011
NEUROD2,14012
PPP1R1B,14013
STARD3,14014
TCAP,14015
PNMT,14016
PGAP3,14017
ERBB2,14018
GRB7,14019
IKZF3,14020
ZPBP2,14021
GSDMB,14022
ORMDL3,14023
GSDMA,14024
PSMD3,14025
CSF3,14026
MED24,14027
THRA,14029
NR1D1,14030
MSL1,14031
CASC3,14032
RAPGEFL1,14033
WIPF2,14034
CDC6,14035
RARA,14036
GJD3,14037
TOP2A,14038
IGFBP4,14039
TNS4,14040
CCR7,14041
KRT222,14042
SMARCE1,14043
KRT24,14044
KRT25,14045
KRT26,14046
KRT27,14047
KRT28,14048
KRT10,14049
KRT12,14051
KRT20,14052
KRT23,14053
KRT39,14054
KRT40,14055
KRT33A,14056
KRT33B,14057
KRT31,14058
KRT34,14059
KRT37,14060
KRT38,14061
KRT32,14062
KRT35,14063
KRT36,14064
KRT13,14065
KRT15,14066
KRT19,14067
KRT9,14068
KRT14,14069
KRT16,14070
JUP,14071
KRT17,14072
EIF1,14073
GAST,14074
HAP1,14075
FKBP10,14076
KLHL10,14077
KLHL11,14078
ACLY,14079
TTC25,14080
CNP,14081
DNAJC7,14082
NKIRAS2,14083
DHX58,14084
KAT2A,14085
HSPB9,14086
RAB5C,14087
HCRT,14089
GHDC,14090
STAT5B,14091
STAT5A,14092
STAT3,14093
PTRF,14094
ATP6V0A1,14095
NAGLU,14096
HSD17B1,14097
COASY,14098
MLX,14099
PSMC3IP,14100
FAM134C,14101
TUBG1,14102
TUBG2,14103
CCR10,14104
CNTNAP1,14105
PLEKHH3,14106
EZH1,14107
RAMP2,14108
VPS25,14109
WNK4,14110
CNTD1,14111
BECN1,14112
PSME3,14113
AOC2,14114
AOC3,14115
G6PC,14116
AARSD1,14117
RUNDC1,14118
RPL27,14119
IFI35,14120
VAT1,14121
RND2,14122
BRCA1,14123
NBR2,14124
NBR1,14125
ARL4D,14126
TMEM106A,14127
DHX8,14128
ETV4,14129
MEOX1,14130
SOST,14131
DUSP3,14132
C17orf105,14133
MPP3,14134
CD300LG,14135
MPP2,14136
PYY,14138
NAGS,14139
TMEM101,14140
LSM12,14141
G6PC3,14142
HDAC5,14143
C17orf53,14144
ASB16,14145
TMUB2,14146
ATXN7L3,14147
UBTF,14148
SLC4A1,14149
RUNDC3A,14150
SLC25A39,14151
GRN,14152
FAM171A2,14153
ITGA2B,14154
GPATCH8,14155
FZD2,14156
C17orf104,14157
CCDC43,14158
DBF4B,14159
ADAM11,14160
GJC1,14161
EFTUD2,14163
CCDC103,14164
GFAP,14165
KIF18B,14166
C1QL1,14167
DCAKD,14168
NMT1,14169
PLCD3,14170
ACBD4,14171
HEXIM1,14172
HEXIM2,14173
FMNL1,14174
MAP3K14,14175
ARHGAP27,14176
ARL17A,14177
CRHR1,14179
LRRC37A2,14180
LRRC37A,14181
MAPT,14182
NSF,14183
PLEKHM1,14184
STH,14185
WNT3,14186
WNT9B,14187
GOSR2,14188
RPRML,14189
CDC27,14190
MYL4,14191
ITGB3,14192
NPEPPS,14193
KPNB1,14194
TBKBP1,14195
TBX21,14196
OSBPL7,14197
MRPL10,14198
LRRC46,14199
SCRN2,14200
SP6,14201
SP2,14202
PNPO,14203
PRR15L,14204
CDK5RAP3,14205
COPZ2,14206
NFE2L1,14207
CBX1,14208
SNX11,14209
SKAP1,14210
HOXB1,14211
HOXB2,14212
HOXB3,14213
HOXB4,14214
HOXB5,14215
HOXB6,14216
HOXB7,14217
HOXB8,14218
HOXB9,14219
HOXB13,14220
TTLL6,14222
CALCOCO2,14223
ATP5G1,14224
UBE2Z,14225
SNF8,14226
GIP,14227
IGF2BP1,14228
B4GALNT2,14229
GNGT2,14230
ABI3,14231
PHOSPHO1,14232
ZNF652,14233
PHB,14234
NGFR,14235
NXPH3,14236
SPOP,14237
SLC35B1,14238
FAM117A,14239
TAC4,14240
DLX4,14241
DLX3,14242
ITGA3,14243
PDK2,14244
PPP1R9B,14246
SGCA,14247
HILS1,14248
COL1A1,14249
TMEM92,14250
XYLT2,14251
MRPL27,14252
EME1,14253
LRRC59,14254
ACSF2,14255
CHAD,14256
RSAD1,14257
MYCBPAP,14258
EPN3,14259
SPATA20,14260
CACNA1G,14261
ABCC3,14262
ANKRD40,14263
LUC7L3,14264
TOB1,14266
SPAG9,14267
NME1,14268
NME2,14269
MBTD1,14270
UTP18,14271
CA10,14272
KIF2B,14273
TOM1L1,14274
COX11,14275
STXBP4,14276
HLF,14277
MMD,14278
TMEM100,14279
PCTP,14280
NOG,14282
C17orf67,14283
DGKE,14284
TRIM25,14285
COIL,14286
SCPEP1,14287
AKAP1,14289
MSI2,14290
MRPS23,14291
CUEDC1,14292
VEZF1,14293
DYNLL2,14294
OR4D1,14295
OR4D2,14296
EPX,14297
MKS1,14298
LPO,14299
MPO,14300
BZRAP1,14301
SUPT4H1,14302
RNF43,14303
HSF5,14304
MTMR4,14305
SEPT4,14306
C17orf47,14307
TEX14,14308
RAD51C,14309
PPM1E,14310
TRIM37,14311
SKA2,14312
PRR11,14313
GDPD1,14314
YPEL2,14315
DHX40,14316
CLTC,14317
PTRH2,14318
TUBD1,14319
RPS6KB1,14320
RNFT1,14321
HEATR6,14322
CA4,14323
USP32,14324
C17orf64,14325
APPBP2,14326
PPM1D,14327
BCAS3,14328
TBX2,14329
C17orf82,14330
TBX4,14331
NACA2,14332
BRIP1,14333
INTS2,14334
MED13,14335
TBC1D3P2,14336
EFCAB3,14337
METTL2A,14338
TLK2,14339
MRC2,14340
MARCH10,14341
TANC2,14342
CYB561,14343
ACE,14344
DCAF7,14346
TACO1,14347
MAP3K3,14348
LIMD2,14349
STRADA,14350
CCDC47,14351
DDX42,14352
FTSJ3,14353
PSMC5,14354
SMARCD2,14355
CSH1,14357
CSH2,14358
CSHL1,14359
GH2,14360
GH1,14361
CD79B,14362
SCN4A,14363
ICAM2,14365
ERN1,14366
SNORD104,14367
TEX2,14368
POLG2,14369
DDX5,14370
SMURF2,14371
PLEKHM1P,14372
LRRC37A3,14373
AMZ2P1,14374
GNA13,14375
RGS9,14376
AXIN2,14377
APOH,14378
PRKCA,14379
CACNG5,14380
CACNG4,14381
CACNG1,14382
HELZ,14383
PSMD12,14384
PITPNC1,14385
NOL11,14386
BPTF,14388
KPNA2,14390
AMZ2,14391
ARSG,14392
SLC16A6,14393
PRKAR1A,14394
WIPI1,14395
ABCA8,14397
ABCA9,14398
ABCA6,14399
ABCA10,14400
ABCA5,14401
MAP2K6,14402
KCNJ16,14403
KCNJ2,14404
SOX9,14405
SLC39A11,14406
SSTR2,14407
COG1,14408
FAM104A,14409
C17orf80,14410
CPSF4L,14411
CDC42EP4,14412
SDK2,14413
CD300A,14416
CD300C,14417
CD300E,14418
CD300LB,14419
CD300LD,14420
CD300LF,14421
DNAI2,14422
GPR142,14423
GPRC5C,14424
KIF19,14425
RAB37,14426
RPL38,14427
TTYH2,14428
SLC9A3R1,14429
NAT9,14430
TMEM104,14431
GRIN2C,14432
FDXR,14433
FADS6,14434
USH1G,14435
OTOP2,14436
OTOP3,14437
CDR2L,14438
ICT1,14439
KCTD2,14440
ATP5H,14441
SLC16A5,14442
ARMC7,14443
HN1,14444
NT5C,14445
SUMO2,14446
NUP85,14447
GGA3,14448
MRPS7,14449
MIF4GD,14450
SLC25A19,14451
GRB2,14452
KIAA0195,14453
CASKIN2,14454
TSEN54,14455
LLGL2,14456
MYO15B,14457
RECQL5,14458
SAP30BP,14459
ITGB4,14460
GALK1,14461
H3F3B,14462
UNK,14463
UNC13D,14464
WBP2,14465
TRIM47,14466
TRIM65,14467
MRPL38,14468
FBF1,14469
ACOX1,14470
CDK3,14471
EVPL,14472
SRP68,14473
EXOC7,14474
ZACN,14476
FOXJ1,14477
RNF157,14478
QRICH2,14479
PRPSAP1,14480
SPHK1,14481
UBE2O,14482
AANAT,14483
RHBDF2,14484
CYGB,14485
PRCD,14486
ST6GALNAC2,14488
ST6GALNAC1,14489
MXRA7,14490
JMJD6,14491
MFSD11,14492
MGAT5B,14493
SEC14L1,14494
SEPT9,14495
TNRC6C,14497
TMC6,14498
TMC8,14499
SYNGR2,14501
TK1,14502
AFMID,14503
BIRC5,14504
SOCS3,14505
PGS1,14506
DNAH17,14507
CYTH1,14508
USP36,14509
TIMP2,14510
LGALS3BP,14511
CANT1,14512
C1QTNF1,14513
ENGASE,14514
ENPP7,14515
CBX2,14516
CBX8,14517
CBX4,14518
TBC1D16,14519
CCDC40,14520
GAA,14521
EIF4A3,14522
CARD14,14523
SGSH,14524
SLC26A11,14525
RNF213,14526
NPTX1,14527
RPTOR,14528
CHMP6,14529
BAIAP2,14530
AATK,14531
C17orf89,14533
SLC38A10,14534
ACTG1,14536
FSCN2,14537
C17orf70,14538
NPLOC4,14539
TSPAN10,14540
PDE6G,14541
CCDC137,14542
ARL16,14543
HGS,14544
MRPL12,14545
SLC25A10,14546
FAM195B,14547
GCGR,14548
P4HB,14549
ARHGDIA,14550
ANAPC11,14551
NPB,14552
PCYT2,14553
SIRT7,14554
MAFG,14555
MYADML2,14556
PYCR1,14557
NOTUM,14558
ASPSCR1,14559
DCXR,14560
LRRC45,14561
RAC3,14562
STRA13,14563
GPS1,14565
DUS1L,14566
FASN,14567
CCDC57,14568
CSNK1D,14569
SLC16A3,14570
CD7,14571
SECTM1,14572
TEX19,14573
HEXDC,14575
C17orf62,14576
NARF,14577
FOXK2,14578
RAB40B,14579
FN3KRP,14580
FN3K,14581
TBCD,14582
ZNF750,14583
B3GNTL1,14584
METRNL,14585
COLEC12,14586
THOC1,14587
USP14,14588
CETN1,14590
ENOSF1,14592
TYMS,14593
YES1,14594
ADCYAP1,14595
NDC80,14597
SMCHD1,14598
EMILIN2,14599
LPIN2,14600
MYOM1,14601
MYL12A,14602
MYL12B,14603
TGIF1,14604
DLGAP1,14605
EPB41L3,14606
TMEM200C,14607
L3MBTL4,14608
ARHGAP28,14609
LAMA1,14610
PTPRM,14612
RAB12,14613
NDUFV2,14614
ANKRD12,14615
TWSG1,14616
RALBP1,14617
PPP4R1,14618
RAB31,14619
TXNDC2,14620
VAPA,14621
APCDD1,14622
NAPG,14623
GNAL,14624
CHMP1B,14625
MPPE1,14626
IMPA2,14627
CIDEA,14628
TUBB6,14629
AFG3L2,14630
SLMO1,14631
SPIRE1,14632
CEP76,14633
PSMG2,14634
PTPN2,14635
SEH1L,14636
CEP192,14637
RNMT,14638
MC5R,14639
MC2R,14640
ZNF519,14641
POTEC,14643
ANKRD30B,14644
ROCK1,14645
GREB1L,14646
ESCO1,14647
SNRPD1,14648
ABHD3,14649
MIB1,14650
GATA6,14651
CTAGE1,14652
RBBP8,14653
CABLES1,14654
RIOK3,14655
C18orf8,14656
NPC1,14657
ANKRD29,14658
LAMA3,14659
TTC39C,14660
CABYR,14661
OSBPL1A,14662
IMPACT,14663
ZNF521,14665
SS18,14666
PSMA8,14667
TAF4B,14668
KCTD1,14669
AQP4,14670
CHST9,14671
CDH2,14672
DSC3,14673
DSC2,14674
DSC1,14675
DSG1,14676
DSG4,14677
DSG3,14678
DSG2,14679
TTR,14680
B4GALT6,14681
RNF125,14682
RNF138,14683
MEP1B,14684
KLHL14,14686
ASXL3,14687
NOL4,14688
DTNA,14689
MAPRE2,14690
ZNF397,14691
ZNF24,14693
ZNF396,14694
INO80C,14695
GALNT1,14696
C18orf21,14697
RPRD1A,14698
SLC39A6,14699
ELP2,14700
MOCOS,14701
FHOD3,14702
KIAA1328,14703
CELF4,14704
PIK3C3,14705
RIT2,14706
SYT4,14707
SETBP1,14708
SLC14A2,14709
SLC14A1,14710
PSTPIP2,14712
ATP5A1,14713
HAUS1,14714
C18orf25,14715
RNF165,14716
LOXHD1,14717
ST8SIA5,14718
PIAS2,14719
KATNAL2,14720
TCEB3B,14721
TCEB3C,14722
HDHD2,14723
IER3IP1,14724
SMAD2,14725
ZBTB7C,14726
SMAD7,14727
DYM,14728
C18orf32,14729
RPL17,14730
LIPG,14733
ACAA2,14734
MYO5B,14735
MBD1,14737
CXXC1,14738
SKA1,14739
MAPK4,14740
ME2,14742
ELAC1,14743
SMAD4,14744
MEX3C,14745
DCC,14746
MBD2,14747
POLI,14749
C18orf54,14751
RAB27B,14752
CCDC68,14753
TCF4,14754
TXNL1,14755
WDR7,14756
ST8SIA3,14757
ONECUT2,14758
FECH,14759
NARS,14760
ATP8B1,14761
NEDD4L,14762
ALPK2,14763
MALT1,14764
ZNF532,14765
SEC11C,14766
GRP,14767
RAX,14768
CPLX4,14769
LMAN1,14770
CCBE1,14771
PMAIP1,14772
MC4R,14773
CDH20,14774
RNF152,14775
PIGN,14776
KIAA1468,14777
TNFRSF11A,14778
ZCCHC2,14779
PHLPP1,14780
BCL2,14781
KDSR,14782
VPS4B,14783
SERPINB5,14784
SERPINB12,14785
SERPINB13,14786
SERPINB4,14787
SERPINB11,14788
SERPINB3,14789
SERPINB7,14790
SERPINB2,14791
SERPINB10,14792
SERPINB8,14794
CDH7,14795
CDH19,14796
DSEL,14797
TMX3,14798
CCDC102B,14799
DOK6,14800
CD226,14801
RTTN,14802
SOCS6,14803
NETO1,14805
FBXO15,14806
CYB5A,14807
FAM69C,14808
CNDP2,14809
CNDP1,14810
ZNF407,14811
ZADH2,14812
TSHZ1,14813
ZNF516,14814
ZNF236,14815
MBP,14816
GALR1,14817
SALL3,14818
ATP9B,14819
ADNP2,14820
CTDP1,14821
HSBP1L1,14822
KCNG2,14823
NFATC1,14824
PARD6G,14825
PQLC1,14826
TXNL4A,14827
PPAP2C,14830
MIER2,14832
THEG,14833
C2CD4C,14834
SHC2,14835
ODF3L2,14836
MADCAM1,14837
CDC34,14838
GZMM,14839
BSG,14840
HCN2,14841
POLRMT,14842
FGF22,14843
RNF126,14844
FSTL3,14845
PALM,14846
PTBP1,14847
AZU1,14848
LPPR3,14849
ARID3A,14850
CFD,14851
ELANE,14852
KISS1R,14853
MED16,14854
PRTN3,14855
WDR18,14856
GRIN3B,14857
CNN2,14858
ABCA7,14859
HMHA1,14860
POLR2E,14861
GPX4,14862
SBNO2,14863
STK11,14864
ATP5D,14865
C19orf26,14866
CIRBP,14867
MIDN,14868
EFNA2,14870
MUM1,14871
NDUFS7,14872
GAMT,14873
DAZAP1,14874
RPS15,14875
APC2,14876
C19orf25,14877
PCSK4,14878
REEP6,14879
ADAMTSL5,14880
MEX3D,14881
MBD3,14882
UQCR11,14883
TCF3,14884
ATP8B3,14885
KLF16,14886
ONECUT3,14887
REXO1,14888
ADAT3,14889
SCAMP4,14890
CSNK1G2,14891
BTBD2,14892
MKNK2,14893
AP3D1,14894
DOT1L,14895
PLEKHJ1,14896
SF3A2,14897
AMH,14898
JSRP1,14899
OAZ1,14901
LSM7,14903
SPPL2B,14904
TMPRSS9,14905
LMNB2,14906
TIMM13,14907
GADD45B,14908
GNG7,14909
DIRAS1,14910
SLC39A3,14911
SGTA,14912
THOP1,14913
ZNF554,14914
ZNF555,14915
ZNF556,14916
ZNF57,14917
ZNF77,14918
TLE6,14919
TLE2,14920
AES,14921
GNA11,14922
GNA15,14923
S1PR4,14924
NCLN,14925
CELF5,14926
NFIC,14927
DOHH,14929
FZR1,14930
C19orf71,14931
GIPC3,14932
HMG20B,14933
TBXA2R,14934
PIP5K1C,14935
TJP3,14936
APBA3,14937
MRPL54,14938
MATK,14940
ZFR2,14941
ATCAY,14942
DAPK3,14943
EEF2,14944
PIAS4,14945
ZBTB7A,14946
MAP2K2,14947
CREB3L3,14948
SIRT6,14949
ANKRD24,14950
EBI3,14951
CCDC94,14952
SHD,14953
TMIGD2,14954
FSD1,14955
STAP2,14956
MPND,14957
SH3GL1,14958
CHAF1A,14959
C19orf10,14960
HDGFRP2,14961
LRG1,14962
PLIN4,14963
PLIN5,14964
TNFAIP8L1,14966
UBXN6,14967
DPP9,14968
FEM1A,14969
TICAM1,14970
PLIN3,14971
ARRDC5,14972
UHRF1,14973
KDM4B,14974
PTPRS,14975
ZNRF4,14976
SAFB2,14977
SAFB,14978
RPL36,14979
C19orf70,14980
HSD11B1L,14981
LONP1,14982
DUS3L,14983
PRR22,14984
NRTN,14985
FUT3,14986
NDUFA11,14989
CAPS,14990
VMAC,14991
RANBP3,14992
RFX2,14993
ACSBG2,14994
MLLT1,14995
ACER1,14996
CLPP,14997
ALKBH7,14998
GTF2F1,14999
PSPN,15000
KHSRP,15001
SLC25A41,15002
SLC25A23,15003
CRB3,15004
DENND1C,15005
TNFSF9,15006
CD70,15007
TNFSF14,15008
C3,15009
GPR108,15010
TRIP10,15011
SH2D3A,15012
VAV1,15013
MBD3L2,15016
MBD3L5,15017
ZNF557,15018
INSR,15019
ARHGEF18,15020
PEX11G,15021
C19orf45,15022
ZNF358,15023
MCOLN1,15024
PNPLA6,15025
XAB2,15026
PCP2,15027
STXBP2,15028
RETN,15029
TRAPPC5,15031
FCER2,15032
CLEC4G,15033
CD209,15034
CLEC4M,15035
EVI5L,15036
LRRC8E,15037
MAP2K7,15038
SNAPC2,15039
TIMM44,15041
ELAVL1,15042
CCL25,15043
FBN3,15044
CD320,15045
NDUFA7,15046
RPS28,15047
ANGPTL4,15049
RAB11B,15050
MARCH2,15051
HNRNPM,15052
PRAM1,15053
ZNF414,15054
MYO1F,15055
ADAMTS10,15056
ACTL9,15057
ZNF558,15059
MBD3L1,15060
MUC16,15061
OR7G1,15064
OR7G3,15065
ZNF317,15066
OR7D2,15067
OR7D4,15068
ZNF699,15070
ZNF177,15071
ZNF559,15072
ZNF266,15073
ZNF426,15075
ZNF121,15076
ZNF561,15077
ZNF562,15078
ZNF846,15079
FBXL12,15080
UBL5,15081
PIN1,15082
OLFM2,15083
COL5A3,15084
RDH8,15085
C19orf66,15087
ANGPTL6,15088
PPAN,15089
P2RY11,15091
EIF3G,15093
DNMT1,15094
S1PR2,15095
MRPL4,15096
ICAM1,15097
ICAM4,15098
ICAM5,15099
FDX1L,15101
RAVER1,15102
ICAM3,15103
TYK2,15104
CDC37,15105
PDE4A,15106
KEAP1,15107
S1PR5,15108
ATG4D,15109
KRI1,15110
AP1M2,15111
CDKN2D,15112
SLC44A2,15113
ILF3,15114
QTRT1,15115
DNM2,15116
TMED1,15118
CARM1,15119
YIPF2,15120
C19orf52,15121
SMARCA4,15122
LDLR,15123
SPC24,15124
KANK2,15125
DOCK6,15126
RAB3D,15128
CCDC159,15129
TMEM205,15130
EPOR,15131
RGL3,15132
CCDC151,15133
PRKCSH,15134
ELAVL3,15135
ZNF653,15136
ECSIT,15137
CNN1,15138
ELOF1,15139
ZNF627,15140
ACP5,15141
ZNF823,15142
ZNF441,15143
ZNF491,15144
ZNF439,15145
ZNF440,15146
ZNF69,15147
ZNF763,15149
ZNF433,15150
ZNF878,15151
ZNF844,15152
ZNF788,15153
ZNF20,15154
ZNF625,15155
ZNF136,15156
ZNF44,15157
ZNF563,15158
ZNF442,15159
ZNF443,15160
ZNF564,15163
ZNF490,15164
ZNF791,15165
MAN2B1,15166
WDR83,15167
DHPS,15168
FBXW9,15169
TNPO2,15170
C19orf43,15171
ASNA1,15172
BEST2,15173
HOOK2,15174
JUNB,15175
PRDX2,15176
RNASEH2A,15177
RTBDN,15178
MAST1,15179
DNASE2,15180
KLF1,15181
GCDH,15182
SYCE2,15183
FARSA,15184
CALR,15185
RAD23A,15186
GADD45GIP1,15187
NFIX,15189
LYL1,15190
TRMT1,15191
NACC1,15192
STX10,15193
IER2,15194
CACNA1A,15195
CCDC130,15196
MRI1,15197
C19orf53,15198
ZSWIM4,15199
NANOS3,15200
C19orf57,15201
CC2D1A,15202
DCAF15,15204
RFX1,15205
IL27RA,15206
RLN3,15207
PALM3,15208
PRKACA,15209
SAMD1,15210
ASF1B,15211
LPHN1,15212
CD97,15213
PKN1,15214
GIPC1,15215
PTGER1,15216
DNAJB1,15217
TECR,15218
NDUFB7,15219
CLEC17A,15220
ZNF333,15222
EMR2,15223
OR7A5,15224
OR7C1,15225
OR7A10,15226
OR7C2,15228
SLC1A6,15229
CCDC105,15230
CASP14,15231
SYDE1,15233
ILVBL,15234
NOTCH3,15235
BRD4,15237
AKAP8,15238
AKAP8L,15239
WIZ,15240
RASAL3,15241
PGLYRP2,15242
CYP4F22,15243
CYP4F8,15244
CYP4F3,15245
CYP4F12,15246
OR10H3,15248
OR10H1,15250
CYP4F2,15252
CYP4F11,15253
TPM4,15255
RAB8A,15256
HSH2D,15257
CIB3,15258
FAM32A,15259
AP1M1,15260
KLF2,15261
EPS15L1,15262
CALR3,15263
C19orf44,15264
CHERP,15265
SLC35E1,15266
MED26,15267
TMEM38A,15268
SIN3B,15270
F2RL3,15271
CPAMD8,15272
HAUS8,15273
MYO9B,15274
OCEL1,15275
USE1,15276
NR2F6,15277
USHBP1,15278
ABHD8,15280
MRPL34,15281
DDA1,15282
ANO8,15283
GTPBP3,15284
PLVAP,15285
BST2,15286
NXNL1,15287
SLC27A1,15288
PGLS,15289
FAM129C,15290
UNC13A,15291
MAP1S,15292
FCHO1,15293
B3GNT3,15294
INSL3,15295
JAK3,15296
RPL18A,15297
SLC5A5,15298
CCDC124,15299
ARRDC2,15300
IL12RB1,15301
MAST3,15302
PIK3R2,15303
IFI30,15304
MPV17L2,15305
RAB3A,15306
PDE4C,15307
KIAA1683,15308
JUND,15309
LSM4,15310
PGPEP1,15311
GDF15,15312
LRRC25,15313
SSBP4,15314
ELL,15315
ISYNA1,15316
FKBP8,15317
CRLF1,15318
UBA52,15319
C19orf60,15320
TMEM59L,15321
KLHL26,15322
CRTC1,15323
COMP,15324
UPF1,15325
GDF1,15326
COPE,15327
DDX49,15328
HOMER3,15329
ARMC6,15330
SLC25A42,15331
TMEM161A,15332
MEF2B,15333
RFXANK,15334
NR2C2AP,15335
NCAN,15336
TM6SF2,15338
GATAD2A,15339
NDUFA13,15340
TSSK6,15341
YJEFN3,15342
CILP2,15343
PBX4,15344
LPAR2,15345
GMIP,15346
ATP13A1,15347
ZNF101,15348
ZNF14,15349
ZNF506,15350
ZNF430,15352
ZNF486,15353
ZNF626,15354
ZNF85,15357
ZNF90,15358
ZNF93,15359
ZNF714,15360
ZNF431,15361
ZNF708,15362
ZNF738,15363
ZNF493,15364
ZNF100,15366
ZNF43,15367
ZNF257,15369
ZNF676,15370
ZNF492,15372
ZNF99,15373
ZNF91,15374
ZNF675,15375
RPSAP58,15377
ZNF254,15378
UQCRFS1,15379
VSTM2B,15380
POP4,15381
PLEKHF1,15382
C19orf12,15383
CCNE1,15384
ZNF536,15385
TSHZ3,15386
ZNF507,15387
DPY19L3,15388
PDCD5,15389
ANKRD27,15390
RGS9BP,15391
NUDT19,15392
TDRD12,15393
SLC7A9,15394
C19orf40,15395
RHPN2,15396
GPATCH1,15397
WDR88,15398
LRP3,15399
SLC7A10,15400
CEBPA,15401
CEBPG,15402
PEPD,15403
CHST8,15404
KCTD15,15405
LSM14A,15406
KIAA0355,15407
GPI,15408
PDCD2L,15409
UBA2,15410
WTIP,15411
ZNF302,15412
ZNF181,15413
ZNF599,15414
ZNF30,15415
ZNF792,15416
GRAMD1A,15417
SCN1B,15418
HPN,15419
FXYD3,15420
LGI4,15421
FXYD1,15422
FXYD7,15423
FAM187B,15425
LSR,15426
USF2,15427
HAMP,15428
MAG,15429
CD22,15430
FFAR3,15432
FFAR2,15433
DMKN,15435
SBSN,15436
GAPDHS,15437
TMEM147,15438
ATP4A,15439
HAUS5,15440
RBM42,15441
ETV2,15442
COX6B1,15443
UPK1A,15444
ZBTB32,15445
LIN37,15446
PSENEN,15447
U2AF1L4,15448
HSPB6,15450
ARHGAP33,15451
NPHS1,15453
KIRREL2,15454
APLP1,15455
NFKBID,15456
HCST,15457
TYROBP,15458
LRFN3,15459
SDHAF1,15460
CLIP3,15462
THAP8,15463
WDR62,15464
POLR2I,15465
TBCB,15466
CAPNS1,15467
ZNF565,15469
ZNF146,15470
ZFP14,15471
ZFP82,15472
ZNF566,15473
ZNF260,15474
ZNF529,15475
ZNF382,15476
ZNF461,15477
ZNF567,15478
ZNF790,15479
ZNF345,15480
ZNF829,15481
ZNF568,15482
ZNF420,15483
ZNF585A,15484
ZNF585B,15485
ZNF383,15486
HKR1,15487
ZNF569,15489
ZNF793,15491
ZNF571,15493
ZFP30,15494
ZNF607,15496
ZNF573,15497
WDR87,15498
SIPA1L3,15499
DPF1,15500
SPINT2,15501
PPP1R14A,15502
C19orf33,15503
YIF1B,15504
CATSPERG,15506
PSMD8,15507
GGN,15508
SPRED3,15509
FAM98C,15510
RASGRP4,15511
RYR1,15512
MAP4K1,15513
EIF3K,15514
ACTN4,15515
CAPN12,15516
LGALS7,15517
LGALS7B,15518
LGALS4,15519
ECH1,15520
HNRNPL,15521
RINL,15522
SIRT2,15523
NFKBIB,15524
SARS2,15525
MRPS12,15526
FBXO17,15527
FBXO27,15528
PAPL,15529
PAK4,15530
NCCRP1,15531
SYCN,15532
LRFN1,15533
GMFG,15534
SAMD4B,15535
PAF1,15536
MED29,15537
PLEKHG2,15538
ZFP36,15539
RPS16,15540
SUPT5H,15541
TIMM50,15543
SELV,15544
EID2B,15545
EID2,15546
LGALS13,15547
LGALS14,15548
CLC,15549
LEUTX,15550
DYRK1B,15551
FBL,15552
FCGBP,15553
PSMC4,15554
ZNF546,15555
ZNF780A,15557
MAP3K10,15558
TTC9B,15559
AKT2,15561
C19orf47,15562
PLD3,15563
HIPK4,15564
PRX,15565
SERTAD1,15566
SERTAD3,15567
BLVRB,15568
SPTBN4,15569
LTBP4,15570
SHKBP1,15571
NUMBL,15572
ADCK4,15573
ITPKC,15574
C19orf54,15575
SNRPA,15576
MIA,15577
RAB4B,15578
EGLN2,15579
CYP2A6,15580
CYP2A7,15581
CYP2B6,15583
CYP2A13,15584
CYP2S1,15586
AXL,15587
HNRNPUL1,15588
TGFB1,15589
CCDC97,15590
B9D2,15591
